artist,sale_year,sale_location,sale_price_adj,low_est_adj,high_est_adj,performance
Peter Halley,2019,London,13648.0,9926.0,13897.0,1.3749748122355685
Anish Kapoor,2019,London,215404.0,178676.0,238235.0,1.205556426089371
Daniel Richter,2019,London,51022.0,19852.0,29779.0,2.5701188784152134
Franz West,2019,London,179669.0,138970.0,178676.0,1.2928617686340318
Franz West,2019,London,43874.0,29779.0,39705.0,1.4733201244254945
Ai Weiwei,2019,London,31963.0,19852.0,29779.0,1.6100644763197338
Urs Fischer,2019,London,101051.0,39705.0,59558.0,2.545044704056153
Tomás Saraceno,2019,London,101051.0,39705.0,59558.0,2.545044704056153
Katharina Grosse,2019,London,108198.0,99264.0,138970.0,1.0900024176851626
Jason Martin,2019,London,43874.0,39705.0,59558.0,1.1049993700780758
Julian Opie,2019,London,53404.0,29779.0,39705.0,1.7933443024301206
Simon Moretti,2019,London,17371.0,9926.0,13897.0,1.750050370995315
Mark Handforth,2019,London,27198.0,19852.0,29779.0,1.3700382826062671
Julian Opie,2019,London,24816.0,19852.0,29779.0,1.2500503721287275
Damien Hirst,2019,London,39110.0,19852.0,29779.0,1.9700785805107401
Rachel Whiteread,2019,London,394080.0,79411.0,119117.0,4.962536675654187
Sarah Lucas,2019,London,27198.0,11911.0,15882.0,2.283435477891499
Sarah Lucas,2019,London,24816.0,9926.0,13897.0,2.500100742998085
Sarah Lucas,2019,London,48639.0,13897.0,19852.0,3.499964018493226
Martin Creed,2019,London,0.0,19852.0,29779.0,0.0
Mark Francis,2019,London,12408.0,13897.0,19852.0,0.8928545722869291
Matthew Ritchie,2019,London,23575.0,7941.0,11911.0,2.968769672624645
Ian Davenport,2019,London,21093.0,4963.0,6948.0,4.250050364194942
Ian Davenport,2019,London,13648.0,7941.0,11911.0,1.718675227655616
David Shrigley,2019,London,24816.0,19852.0,29779.0,1.2500503721287275
David Shrigley,2019,London,43874.0,29779.0,39705.0,1.4733201244254945
Idris Khan,2019,London,34345.0,19852.0,29779.0,1.7300523867972737
Sean Scully,2019,London,17371.0,9926.0,13897.0,1.750050370995315
Rachel Whiteread,2019,London,34345.0,19852.0,29779.0,1.7300523867972737
Michael Craig-Martin,2019,London,0.0,9926.0,13897.0,0.0
Richard Deacon,2019,London,51022.0,39705.0,59558.0,1.2850270743520897
Richard Deacon,2019,London,0.0,79411.0,119117.0,0.0
Edmund de Waal,2019,London,24816.0,19852.0,29779.0,1.2500503721287275
Zhang Huan,2019,London,14889.0,11911.0,15882.0,1.2500209879522954
Ron Arad,2019,London,34345.0,9926.0,13897.0,3.460104771851597
Kevin Francis Gray,2019,London,48639.0,39705.0,59558.0,1.2250094443457977
Nari Ward,2019,London,35983.0,7941.0,11911.0,4.5312932822927925
Gary Hume,2019,London,0.0,23823.0,35735.0,0.0
Annie Morris,2019,London,0.0,13897.0,19852.0,0.0
Annie Kevans,2019,London,0.0,29779.0,39705.0,0.0
Chantal Joffe,2019,London,16130.0,13897.0,19852.0,1.160682160782412
Jonathan Yeo,2019,London,23575.0,13897.0,19852.0,1.6964092957498673
Raqib Shaw,2019,London,0.0,19852.0,29779.0,0.0
Conrad Shawcross,2019,London,0.0,39705.0,59558.0,0.0
Anish Kapoor,2019,London,22334.0,13897.0,19852.0,1.6071094469258764
Richard Woods,2019,London,24816.0,19852.0,29779.0,1.2500503721287275
Paola Pivi,2019,London,17371.0,13897.0,19852.0,1.249982009606403
Jeremy Deller,2019,London,0.0,13897.0,19852.0,0.0
Yahon Chang,2019,London,14889.0,11911.0,15882.0,1.2500209879522954
Sara Shamma,2019,London,36727.0,11911.0,15882.0,3.0834522684212473
Mark Wallinger,2019,London,23575.0,13897.0,19852.0,1.6964092957498673
Keith Coventry,2019,London,32793.0,7870.0,10493.0,4.1668360811094844
Maggi Hambling,2019,London,26234.0,13117.0,19675.0,1.9999999984752612
Robert Montgomery,2019,London,11477.0,10493.0,15740.0,1.0937768025409542
Conor Harrington,2019,London,29513.0,7870.0,10493.0,3.750063527636514
The Connor Brothers,2019,London,8198.0,1311.0,1967.0,6.253241752454296
Pejac,2019,London,19675.0,15740.0,23611.0,1.249999999205845
Swoon,2019,London,0.0,10493.0,15740.0,0.0
Garth Weiser,2019,London,9018.0,9182.0,11805.0,0.982138966475562
Garth Weiser,2019,London,52469.0,52469.0,78703.0,0.9999999998094112
Dan Walsh,2019,London,32793.0,26234.0,39351.0,1.2500190587596176
John Bauer,2019,London,36072.0,26234.0,39351.0,1.3750095290939204
Jean-Baptiste Bernadet,2019,London,52469.0,52469.0,78703.0,0.9999999998094112
Kerstin Brätsch,2019,London,26234.0,26234.0,39351.0,0.9999999996188152
Christian Rosa,2019,London,24594.0,19675.0,26234.0,1.2500127058449746
Jonathan Horowitz,2019,London,27874.0,15740.0,23611.0,1.7709021589765552
Peter Sutherland,2019,London,65586.0,52469.0,78703.0,1.2499952350435504
Josh Smith,2019,London,90181.0,65586.0,91820.0,1.3750038115794523
Josh Smith,2019,London,122974.0,78703.0,104938.0,1.5625071469241951
Nikolas Gambaroff,2019,London,295138.0,236111.0,327932.0,1.2499968234749759
Nikolas Gambaroff,2019,London,19675.0,15740.0,23611.0,1.249999999205845
Mike Bouchet,2019,London,16396.0,19675.0,26234.0,0.8333418038966497
Walead Beshty,2019,London,31153.0,26234.0,39351.0,1.1875047643563679
Kon Trubkovich,2019,London,122974.0,91820.0,118055.0,1.3392942712547053
Lucien Smith,2019,London,180362.0,131172.0,196759.0,1.3750038116842769
Nate Lowman,2019,London,39351.0,26234.0,39351.0,1.499999999428223
Nate Lowman,2019,London,65586.0,52469.0,78703.0,1.2499952350435504
Angel Otero,2019,London,49189.0,32793.0,45910.0,1.4999847523861845
Leo Gabin,2019,London,114776.0,39351.0,65586.0,2.916723843633777
Ayan Farah,2019,London,3279.0,7870.0,10493.0,0.416645488670082
Mark Hagen,2019,London,24594.0,19675.0,26234.0,1.2500127058449746
Jack Lavender,2019,London,32793.0,15740.0,23611.0,2.0834180418783874
Jim Lambie,2019,London,213155.0,131172.0,196759.0,1.6250038116652181
Jim Lambie,2019,London,0.0,26234.0,39351.0,0.0
Richard Pettibone,2019,London,16396.0,13117.0,19675.0,1.249980939810947
Stuart Semple,2019,London,11477.0,6558.0,9182.0,1.7500762400883254
Jonathan Meese,2019,London,11969.0,6558.0,9182.0,1.825099112801008
Stephan Balkenhol,2019,London,16396.0,13117.0,19675.0,1.249980939810947
Stephan Balkenhol,2019,London,12297.0,7870.0,10493.0,1.5625158811149735
Anton Henning,2019,London,16396.0,9182.0,11805.0,1.7856676085976175
Anton Henning,2019,London,10657.0,2623.0,3935.0,4.0629050550403925
Hermann Nitsch,2019,London,5738.0,2623.0,3935.0,2.187571474694733
Jan Voss,2019,London,4591.0,2623.0,3935.0,1.7502859254659322
Norbert Schwontkowski,2019,London,6886.0,3935.0,6558.0,1.7499364631513685
Norbert Schwontkowski,2019,London,9837.0,7870.0,10493.0,1.2499364660102459
Raimund Girke,2019,London,39351.0,15740.0,23611.0,2.5000635308131742
Thomas Grünfeld,2019,London,18036.0,3935.0,6558.0,4.583481563955574
Bjarne Melgaard,2019,London,0.0,5246.0,7870.0,0.0
Markus Linnenbrink,2019,London,0.0,3935.0,6558.0,0.0
Ella Bergmann-Michel,2019,London,0.0,3935.0,6558.0,0.0
Kaari Upson,2019,London,1394.0,1311.0,2623.0,1.0633104419274566
Alberto Biasi,2019,London,4918.0,3935.0,6558.0,1.2498093996192898
Agostino Bonalumi,2019,London,574.0,1311.0,1967.0,0.4378337113818939
Alighiero Boetti,2019,London,8198.0,6558.0,9182.0,1.2500762408507529
Mimmo Rotella,2019,London,8198.0,6558.0,9182.0,1.2500762408507529
Sandro Chia,2019,London,8198.0,6558.0,9182.0,1.2500762408507529
Mario Schifano,2019,London,4263.0,3935.0,6558.0,1.0833545080473836
Bernard Aubertin,2019,London,0.0,3935.0,6558.0,0.0
Philippe Cognée,2019,London,4591.0,1967.0,3279.0,2.33401117267915
Fabrice Hyber,2019,London,3279.0,2623.0,3935.0,1.250095305947025
Philippe Pasqua,2019,London,10657.0,7870.0,10493.0,1.3541296043784885
Philippe Pasqua,2019,London,574.0,1311.0,2623.0,0.4378337113818939
Jannis Kounellis,2019,London,0.0,6558.0,9182.0,0.0
Jean Tinguely,2019,London,3607.0,1311.0,2623.0,2.751334837899811
Andy Warhol,2019,London,163.0,1049.0,1574.0,0.15538608050156263
Andy Warhol,2019,London,1066.0,655.0,918.0,1.627480891183498
Louise Bourgeois,2019,London,10657.0,3935.0,6558.0,2.7082592053157324
Luc Tuymans,2019,London,0.0,7870.0,10493.0,0.0
Antony Gormley,2019,London,1639.0,3935.0,6558.0,0.41651842333794553
Hernan Bas,2019,London,5738.0,2623.0,3935.0,2.187571474694733
Hernan Bas,2019,London,3607.0,3935.0,6558.0,0.9166454868700241
Norbert Schwontkowski,2019,London,574.0,1311.0,2623.0,0.4378337113818939
Norbert Schwontkowski,2019,London,18036.0,7870.0,10493.0,2.2917407848897833
Nigel Cooke,2019,London,6886.0,2623.0,3935.0,2.625238266773777
Darren Almond,2019,London,19675.0,6558.0,9182.0,3.0001524809390783
René Daniëls,2019,London,491.0,1311.0,1967.0,0.3745232618266723
Diana Thater,2019,London,12297.0,13117.0,19675.0,0.9374857048582101
Sam Francis,2019,London,10657.0,10493.0,15740.0,1.0156294662959788
Keith Tyson,2019,London,16396.0,19675.0,26234.0,0.8333418038966497
Barry Reigate with the kids of Carney’s Community,2019,London,6230.0,2623.0,3935.0,2.375142957014323
Barry Reigate with the kids of Carney’s Community,2019,London,32793.0,13117.0,19675.0,2.500038116566259
Barry Reigate with the kids of Carney’s Community,2019,London,24594.0,13117.0,19675.0,1.8749714097164203
SEEN (Richard Mirando),2019,London,13937.0,13117.0,19675.0,1.0625142936170509
Scott Campbell,2019,London,8198.0,10493.0,13117.0,0.7812827591906197
Futura 2000,2019,London,2951.0,2623.0,3935.0,1.1250476510672982
Gardar Eide Einarsson,2019,London,18036.0,7870.0,10493.0,2.2917407848897833
Aaron Young,2019,London,16396.0,7870.0,10493.0,2.083354508153298
Aaron Young,2019,London,3115.0,2623.0,3935.0,1.1875714785071616
Zak Raton,2019,London,1311.0,3935.0,6558.0,0.33316391274926577
Billy Childish,2019,London,45910.0,3935.0,6558.0,11.667090186360634
Charming Baker,2019,London,21315.0,7870.0,10493.0,2.708386273559865
Arman,2019,London,8198.0,6558.0,9182.0,1.2500762408507529
Cildo Meireles,2019,London,7378.0,5246.0,7870.0,1.4064048772275928
Andreas Slominski,2019,London,2623.0,2623.0,3935.0,0.9999999961875714
Guyton\Walker,2019,London,0.0,39351.0,65586.0,0.0
Jean-Michel Othoniel,2019,London,4918.0,3279.0,5902.0,1.4998475099120234
Phyllida Barlow,2019,London,10657.0,5246.0,7870.0,2.03145253139258
James B. Webster,2019,London,1147.0,2623.0,3935.0,0.43728554922880075
Pamela Rosenkranz,2019,London,0.0,7870.0,10493.0,0.0
Thomas Grünfeld,2019,London,0.0,5246.0,7870.0,0.0
Rob Pruitt,2019,London,0.0,10493.0,15740.0,0.0
Gregor Schneider,2019,London,4263.0,6558.0,9182.0,0.6500457446629373
Oscar Tuazon,2019,London,4918.0,7870.0,10493.0,0.624904700603679
Tatiana Trouvé,2019,London,7870.0,6558.0,9182.0,1.2000609923756314
Rashid Johnson,2019,London,36072.0,32793.0,45910.0,1.099990851370722
Mickalene Thomas,2019,London,0.0,39351.0,65586.0,0.0
Albert Watson,2019,London,0.0,39351.0,65586.0,0.0
Douglas Gordon,2019,London,13117.0,13117.0,19675.0,0.9999999992376306
Douglas Gordon,2019,London,19675.0,15740.0,23611.0,1.249999999205845
Rineke Dijkstra,2019,London,59027.0,26234.0,39351.0,2.2500190583784327
Carlos Amorales,2019,London,0.0,13117.0,19675.0,0.0
Andres Serrano,2019,London,6558.0,6558.0,9182.0,0.9999999984751449
Thomas Struth,2019,London,8198.0,7870.0,10493.0,1.041677254076649
Anri Sala,2019,London,16396.0,15740.0,23611.0,1.0416772547384516
Olaf Breuning,2019,London,0.0,3935.0,6558.0,0.0
Klara Lidén,2019,London,3279.0,5246.0,7870.0,0.6250476541649873
Robin Rhode,2019,London,4263.0,2623.0,3935.0,1.6252382705862054
Olaf Breuning,2019,London,3935.0,3279.0,4591.0,1.200060990545712
Olaf Breuning,2019,London,8198.0,6558.0,9182.0,1.2500762408507529
Nobuyoshi Araki,2019,London,81983.0,65586.0,91820.0,1.250007623387612
Nobuyoshi Araki,2019,London,16396.0,5246.0,7870.0,3.1254288922504214
James Welling,2019,London,0.0,10493.0,13117.0,0.0
James Welling,2019,London,81983.0,65586.0,78703.0,1.250007623387612
Vik Muniz,2019,London,22955.0,13117.0,19675.0,1.7500190579019448
Vik Muniz,2019,London,13937.0,13117.0,19675.0,1.0625142936170509
Paruyr Davtyan,2019,London,6558.0,5246.0,7870.0,1.2500953083299746
Vladimir Potapov,2019,London,4918.0,9182.0,11805.0,0.5356131555917958
Roman Minin,2019,London,0.0,10493.0,15740.0,0.0
Vinny Reunov,2019,London,0.0,39351.0,52469.0,0.0
Nikolay Koshelev,2019,London,5738.0,5246.0,7870.0,1.0937857394323567
Oleg Kedria,2019,London,11477.0,5246.0,7870.0,2.187762100290198
Nikita Zigura,2019,London,9837.0,7870.0,10493.0,1.2499364660102459
Petr Sklyar,2019,London,11477.0,7870.0,10493.0,1.458322742746731
Wei Ligang,2019,London,10657.0,10493.0,15740.0,1.0156294662959788
Haegue Yang,2019,London,0.0,10493.0,15740.0,0.0
Takuro Kuwata,2019,London,0.0,10493.0,15740.0,0.0
Kazuo Shiraga,2019,London,6558.0,5246.0,7870.0,1.2500953083299746
Ayako Rokkaku,2019,London,19675.0,13117.0,19675.0,1.4999618803842634
Yang Shaobin,2019,London,14756.0,10493.0,15740.0,1.4062708458912887
Karel Appel,2019,London,6230.0,2623.0,3935.0,2.375142957014323
Tomas Rajlich,2019,London,3935.0,2623.0,3935.0,1.5001906157064786
Antonio Seguí,2019,London,6230.0,5246.0,7870.0,1.1875714807709274
Piotr Uklański,2019,London,0.0,2623.0,3935.0,0.0
Marius Bercea,2019,London,0.0,9182.0,11805.0,0.0
Enoc Pérez,2019,London,19675.0,7870.0,10493.0,2.49999999682338
Bill Jacklin,2019,London,21315.0,19675.0,26234.0,1.0833545102498834
Ged Quinn,2019,London,0.0,7870.0,10493.0,0.0
Franz Erhard Walther,2019,London,3279.0,2623.0,3935.0,1.250095305947025
Joana Vasconcelos,2019,London,2787.0,2623.0,3935.0,1.0625238236274348
Jorge Queiroz,2019,London,3279.0,2623.0,3935.0,1.250095305947025
Robert Moskowitz,2019,London,2295.0,1311.0,2623.0,1.7505720690269102
Sophie von Hellermann,2019,London,0.0,13117.0,19675.0,0.0
Marcin Maciejowski,2019,London,63946.0,15740.0,23611.0,4.062642945322336
Carsten Höller,2019,London,2787.0,2623.0,3935.0,1.0625238236274348
Atul Dodiya,2019,London,0.0,13117.0,19675.0,0.0
Inka Essenhigh,2019,London,0.0,13117.0,19675.0,0.0
Katrin Fridriks,2019,London,9018.0,3935.0,6558.0,2.291740781977787
David Kim Whittaker,2019,London,14756.0,5246.0,7870.0,2.8128097544551856
David Kim Whittaker,2019,London,65586.0,52469.0,78703.0,1.2499952350435504
Hassan Hajjaj,2019,London,25414.0,9182.0,11805.0,2.7678065750731795
Liz Deschenes,2019,London,34432.0,19675.0,26234.0,1.750038118551442
Lita Cabellut,2019,London,2951.0,3935.0,6558.0,0.7499364656926646
Richard Phillips,2019,London,10657.0,6558.0,9182.0,1.6250381189005214
Stanley Casselman,2019,London,27874.0,19675.0,26234.0,1.4167217273612596
Stanley Casselman,2019,London,7870.0,6558.0,9182.0,1.2000609923756314
Gilbert & George,2019,London,7870.0,2623.0,3935.0,3.000381231412957
Stuart Cumberland,2019,London,13117.0,10493.0,15740.0,1.250071475030905
Karl Norin,2019,London,6558.0,5246.0,7870.0,1.2500953083299746
Jack Smith,2019,London,6558.0,7870.0,10493.0,0.833290977340164
Ethan Cook,2019,London,5738.0,4591.0,8526.0,1.2498366341759168
Thomas Zipp,2019,London,16396.0,13117.0,19675.0,1.249980939810947
Spencer Sweeney,2019,London,31153.0,23611.0,28858.0,1.319427384981819
Oliver Osborne,2019,London,15576.0,9182.0,11805.0,1.6963624464208642
Oliver Osborne,2019,London,24594.0,13117.0,19675.0,1.8749714097164203
Peter Howson,2019,London,9018.0,9182.0,11805.0,0.982138966475562
Peter Howson,2019,London,0.0,7870.0,10493.0,0.0
Sarah Jones,2019,London,0.0,7870.0,10493.0,0.0
Juergen Teller,2019,London,0.0,5246.0,7870.0,0.0
Willem Oorebeek,2019,London,0.0,2623.0,3935.0,0.0
Folkert de Jong,2019,London,3607.0,2623.0,3935.0,1.3751429608267518
Bandai Co.,2008,London,5839.775228399048,6229.251900809557,9345.065280093637,0.9374761708168112
Yayoi Kusama,2008,London,5451.485984867838,4672.532640046818,7787.158590451597,1.1667090191040643
Kimiko Yoshida,2008,London,0.0,3114.6259504047785,4672.532640046818,0.0
Osamu Suzuki,2008,London,0.0,12459.691230498414,18690.130560187274,0.0
Osamu Suzuki,2008,London,10708.233633530419,31151.009219564985,46726.51382934748,0.3437523822941629
Shiro Kuramata,2008,London,0.0,3114.6259504047785,4672.532640046818,0.0
Kazuo Shiraga,2008,London,1946.195933173249,3114.6259504047785,4672.532640046818,0.6248570319244113
Takashi Murakami,2008,London,11680.737885677394,6229.251900809557,9345.065280093637,1.8751429630591645
